MNX_ID	seed	other
MNXR111873	rxn11849	R08321
MNXR111874	rxn11850	R08322
MNXR111875	rxn11851	R08324
MNXR111876	rxn11852	R08325
MNXR111877	rxn11853	R08326
MNXR111878	rxn11854	R08327
MNXR111879	rxn11855	R08328
MNXR111881	rxn11857	R08330
MNXR111882	rxn11858	R08331
MNXR111883	rxn11859	R08332
MNXR111884	rxn11860	R08333
MNXR111885	rxn11861	R08334
MNXR111886	rxn11862	R08335
MNXR111887	rxn11863	R08336
MNXR111888	rxn11864	R08337
MNXR111889	rxn11865	R08338
MNXR111892	rxn11868	R08341
MNXR111893	rxn11869	R08342
MNXR111894	rxn11870	R08343
MNXR111895	rxn11871	R08344
MNXR111896	rxn11872	R08345
MNXR111897	rxn12038	R08346
MNXR111898	rxn12039	R08347
MNXR111899	rxn12040	R08350
MNXR111900	rxn12041	R08351
MNXR111901	rxn12042	R08352
MNXR111902	rxn12043	R08353
MNXR111903	rxn12044	R08354
MNXR111904	rxn12045	R08355
MNXR111905	rxn12046	R08356
MNXR111906	rxn12047	R08357
MNXR111907	rxn12048	R08358
MNXR111908	rxn12050	R08360
MNXR111909	rxn12051	R08361
MNXR111910	rxn12052	R08362
MNXR111911	rxn12053	R08363
MNXR111912	rxn12054	R08364
MNXR111913	rxn11878	R08366
MNXR111914	rxn11879	R08367
MNXR111915	rxn11880	R08369
MNXR111917	rxn12055	R08371
MNXR111918	rxn11883	R08372
MNXR111919	rxn12056	R08373
MNXR111920	rxn11885	R08374
MNXR111922	rxn11887	R08376
MNXR111923	rxn11888	R08377
MNXR111924	rxn11889	R08378
MNXR111925	rxn11891	R08380
MNXR111926	rxn11892	R08381
MNXR111927	rxn11893	R08382
MNXR111928	rxn11894	R08383
MNXR111929	rxn11895	R08384
MNXR111930	rxn11896	R08385
MNXR111932	rxn11897	R08387
MNXR111933	rxn11898	R08388
MNXR111934	rxn11899	R08389
MNXR111935	rxn11900	R08390
MNXR111936	rxn11901	R08391
MNXR111937	rxn11902	R08392
MNXR111938	rxn11903	R08393
MNXR111938	rxn11906	R08393
MNXR111939	rxn11904	R08394
MNXR111940	rxn12057	R08395
MNXR111941	rxn12058	R08396
MNXR111942	rxn11907	R08397
MNXR111943	rxn11908	R08398
MNXR111944	rxn11909	R08399
MNXR111946	rxn11910	R08401
MNXR111948	rxn11912	R08403
MNXR111949	rxn11913	R08404
MNXR111950	rxn11914	R08405
MNXR111951	rxn11915	R08406
MNXR111952	rxn11916	R08407
MNXR111953	rxn11917	R08408
MNXR111955	rxn12060	R08410
MNXR111956	rxn12061	R08411
MNXR111957	rxn12062	R08412
MNXR111958	rxn12063	R08413
MNXR111959	rxn12064	R08414
MNXR111960	rxn12065	R08415
MNXR111961	rxn12066	R08416
MNXR111962	rxn12067	R08417
MNXR111963	rxn12068	R08418
MNXR111964	rxn12069	R08419
MNXR111965	rxn12070	R08420
MNXR111966	rxn12071	R08421
MNXR111967	rxn12072	R08422
MNXR111968	rxn12073	R08423
MNXR111969	rxn12074	R08424
MNXR111970	rxn12075	R08425
MNXR111971	rxn12076	R08426
MNXR111972	rxn12077	R08427
MNXR111976	rxn12078	R08431
MNXR111978	rxn12080	R08433
MNXR111979	rxn12081	R08434
MNXR111980	rxn12082	R08435
MNXR111981	rxn12083	R08436
MNXR111984	rxn12085	R08439
MNXR111985	rxn12086	R08440
MNXR111986	rxn12087	R08441
MNXR111987	rxn12088	R08442
MNXR111988	rxn12089	R08443
MNXR111989	rxn12090	R08444
MNXR111990	rxn12091	R08445
MNXR111991	rxn12092	R08446
MNXR111992	rxn12093	R08447
MNXR111993	rxn12094	R08448
MNXR111994	rxn12095	R08449
MNXR111995	rxn12096	R08450
MNXR111997	rxn12098	R08452
MNXR111998	rxn12099	R08453
MNXR111999	rxn12100	R08454
MNXR112000	rxn12101	R08455
MNXR112001	rxn12102	R08456
MNXR112002	rxn12103	R08457
MNXR112003	rxn12104	R08458
MNXR112004	rxn12105	R08459
MNXR112005	rxn12106	R08460
MNXR112007	rxn13948	R08462
MNXR112008	rxn12108	R08463
MNXR112009	rxn12109	R08464
MNXR112010	rxn12110	R08465
MNXR112011	rxn12111	R08466
MNXR112012	rxn12112	R08467
MNXR112013	rxn12113	R08468
MNXR112014	rxn12114	R08469
MNXR112015	rxn12115	R08470
MNXR112016	rxn12116	R08471
MNXR112017	rxn12117	R08472
MNXR112018	rxn12118	R08473
MNXR112019	rxn12119	R08474
MNXR112020	rxn12120	R08475
MNXR112021	rxn12121	R08476
MNXR112022	rxn12122	R08477
MNXR112023	rxn12123	R08478
MNXR112024	rxn12124	R08479
MNXR112025	rxn12125	R08480
MNXR112026	rxn12126	R08481
MNXR112027	rxn12127	R08482
MNXR112029	rxn12128	R08484
MNXR112030	rxn12129	R08485
MNXR112031	rxn12130	R08486
MNXR112032	rxn12131	R08487
MNXR112033	rxn12132	R08488
MNXR112034	rxn12133	R08489
MNXR112035	rxn12134	R08490
MNXR112036	rxn12135	R08491
MNXR112037	rxn14101	R08492
MNXR112038	rxn14213	R08494
MNXR112039	rxn12138	R08495
MNXR112040	rxn12139	R08496
MNXR112041	rxn12140	R08497
MNXR112042	rxn12141	R08498
MNXR112043	rxn14222	R08499
MNXR112044	rxn12143	R08500
MNXR112045	rxn12144	R08501
MNXR112046	rxn12145	R08502
MNXR112047	rxn12146	R08503
MNXR112049	rxn12149	R08506
MNXR112050	rxn12150	R08507
MNXR112051	rxn12151	R08508
MNXR112052	rxn12152	R08509
MNXR112053	rxn12153	R08510
MNXR112054	rxn12154	R08511
MNXR112055	rxn12155	R08512
MNXR112056	rxn12156	R08513
MNXR112057	rxn12157	R08514
MNXR112058	rxn12158	R08515
MNXR112066	rxn12167	R08524
MNXR112068	rxn12169	R08527
MNXR112069	rxn14126	R08528
MNXR112070	rxn12170	R08529
MNXR112071	rxn12171	R08530
MNXR112072	rxn12172	R08531
MNXR112073	rxn12173	R08532
MNXR112074	rxn12174	R08533
MNXR112075	rxn12175	R08534
MNXR112076	rxn12176	R08535
MNXR112077	rxn12177	R08536
MNXR112078	rxn12178	R08537
MNXR112079	rxn12179	R08538
MNXR112080	rxn12180	R08539
MNXR112081	rxn12181	R08540
MNXR112082	rxn12182	R08541
MNXR112083	rxn12183	R08542
MNXR112084	rxn12184	R08543
MNXR112084	rxn14255	R08543
MNXR112085	rxn12185	R08544
MNXR112086	rxn12186	R08545
MNXR112087	rxn12187	R08546
MNXR112088	rxn12188	R08548
MNXR112089	rxn12189	R08550
MNXR112090	rxn12190	R08551
MNXR112091	rxn11934	R08553
MNXR112092	rxn12191	R08558
MNXR112093	rxn14191	R08559
MNXR112094	rxn13997	R08560
MNXR112095	rxn14398	R08561
MNXR112096	rxn14336	R08562
MNXR112097	rxn14016	R08563
MNXR112099	rxn14152	R08566
MNXR112104	rxn14108	R08571
MNXR112105	rxn14150	R08573
MNXR112106	rxn14039	R08574
MNXR112107	rxn01333	R08575
MNXR112108	rxn14309	R08576
MNXR112110	rxn14187	R08578
MNXR112111	rxn14251	R08579
MNXR112116	rxn14302	R08590
MNXR112119	rxn14112	R08597
MNXR112121	rxn14365	R08600
MNXR112122	rxn14320	R08601
MNXR112123	rxn14027	R08602
MNXR112124	rxn12147	R08603
MNXR112125	rxn14082	R08604
MNXR112126	rxn14001	R08605
MNXR112128	rxn14107	R08607
MNXR112131	rxn14323	R08610
MNXR112132	rxn13969	R08611
MNXR112134	rxn14256	R08613
MNXR112136	rxn13958	R08616
MNXR112137	rxn14008	R08617
MNXR112138	rxn14382	R08618
MNXR112139	rxn14004	R08619
MNXR112140	rxn13975	R08620
MNXR112142	rxn14118	R08622
MNXR112143	rxn14183	R08623
MNXR112144	rxn14248	R08624
MNXR112146	rxn14384	R08626
MNXR112147	rxn14308	R08627
MNXR112148	rxn14059	R08628
MNXR112150	rxn14175	R08630
MNXR112151	rxn14205	R08631
MNXR112153	rxn14246	R08633
MNXR112154	rxn14278	R08634
MNXR112155	rxn14359	R08635
MNXR112157	rxn14167	R08637
MNXR112158	rxn14125	R08638
MNXR112159	rxn14347	R08640
MNXR112160	rxn13995	R08641
MNXR112162	rxn14290	R08643
MNXR112163	rxn14102	R08644
MNXR112164	rxn14156	R08645
MNXR112166	rxn14055	R08647
MNXR112169	rxn14259	R08653
MNXR112170	rxn14068	R08654
MNXR112171	rxn14127	R08655
MNXR112173	rxn14260	R08658
MNXR112174	rxn14331	R08659
MNXR112175	rxn14130	R08660
MNXR112176	rxn14194	R08661
MNXR112177	rxn14025	R08662
MNXR112179	rxn14376	R08664
MNXR112180	rxn13984	R08665
MNXR112181	rxn14273	R08666
MNXR112182	rxn14339	R08667
MNXR112183	rxn14074	R08668
MNXR112184	rxn14133	R08669
MNXR112185	rxn13986	R08670
MNXR112186	rxn14362	R08671
MNXR112187	rxn14285	R08672
MNXR112188	rxn14305	R08673
MNXR112189	rxn14237	R08674
MNXR112190	rxn14161	R08675
MNXR112191	rxn14104	R08676
MNXR112193	rxn14050	R08678
MNXR112196	rxn14351	R08680
MNXR112197	rxn14137	R08681
MNXR112198	rxn14088	R08682
MNXR112199	rxn14037	R08683
MNXR112200	rxn14155	R08684
MNXR112201	rxn14064	R08685
MNXR112202	rxn13991	R08686
MNXR112203	rxn14355	R08687
MNXR112204	rxn14281	R08688
MNXR112205	rxn14070	R08689
MNXR112206	rxn14188	R08690
MNXR112207	rxn14163	R08691
MNXR112211	rxn14215	R08695
MNXR112212	rxn14294	R08696
MNXR112213	rxn14080	R08697
MNXR112214	rxn01759	R08699
MNXR112217	rxn13976	R08702
MNXR112218	rxn14370	R08704
MNXR112219	rxn13972	R08705
MNXR112220	rxn14342	R08706
MNXR112221	rxn14348	R08707
MNXR112222	rxn14203	R08708
MNXR112223	rxn14262	R08709
MNXR112224	rxn14378	R08710
MNXR112225	rxn13999	R08711
MNXR112227	rxn14300	R08713
MNXR112228	rxn14077	R08714
MNXR112229	rxn13973	R08716
MNXR112232	rxn14319	R08721
MNXR112233	rxn13980	R08723
MNXR112234	rxn14174	R08724
MNXR112235	rxn14236	R08725
MNXR112236	rxn14371	R08726
MNXR112237	rxn14303	R08727
MNXR112238	rxn14049	R08728
MNXR112239	rxn14296	R08733
MNXR112240	rxn14311	R08734
MNXR112242	rxn14212	R08738
MNXR112243	rxn14274	R08739
MNXR112245	rxn13956	R08746
MNXR112246	rxn14012	R08747
MNXR112247	rxn06932	R08748
MNXR112247	rxn14061	R08748
MNXR112248	rxn14333	R08749
MNXR112249	rxn14334	R08750
MNXR112250	rxn14040	R08751
MNXR112251	rxn14011	R08752
MNXR112252	rxn13957	R08753
MNXR112253	rxn14142	R08754
MNXR112254	rxn14094	R08755
MNXR112255	rxn14261	R08756
MNXR112261	rxn14084	R08762
MNXR112263	rxn14210	R08765
MNXR112275	rxn13996	R08779
MNXR112276	rxn14219	R08780
MNXR112278	rxn14085	R08782
MNXR112280	rxn14390	R08785
MNXR112282	rxn14258	R08787
MNXR112283	rxn14225	R08788
MNXR112284	rxn13993	R08789
MNXR112285	rxn14005	R08790
MNXR112286	rxn14200	R08791
MNXR112287	rxn14113	R08792
MNXR112289	rxn13952	R08795
MNXR112297	rxn14387	R08803
MNXR112298	rxn14199	R08804
MNXR112299	rxn14243	R08805
MNXR112300	rxn13998	R08806
MNXR112301	rxn14051	R08807
MNXR112302	rxn14284	R08808
MNXR112303	rxn14400	R08809
MNXR112304	rxn14065	R08810
MNXR112307	rxn13967	R08813
MNXR112308	rxn14103	R08814
MNXR112309	rxn14020	R08815
MNXR112310	rxn14249	R08816
MNXR112311	rxn14206	R08817
MNXR112316	rxn14075	R08822
MNXR112318	rxn13970	R08824
MNXR112322	rxn14223	R08828
MNXR112324	rxn13960	R08830
MNXR112326	rxn13968	R08832
MNXR112331	rxn14134	R08838
MNXR112333	rxn14166	R08840
MNXR112334	rxn14110	R08841
MNXR112337	rxn14189	R08844
MNXR112338	rxn14361	R08845
MNXR112339	rxn14069	R08846
MNXR112343	rxn14135	R08850
MNXR112348	rxn14368	R08855
MNXR112350	rxn14115	R08857
MNXR112351	rxn13955	R08858
MNXR112352	rxn14140	R08859
MNXR112359	rxn14100	R08867
MNXR112360	rxn14060	R08868
MNXR112361	rxn14022	R08869
MNXR112362	rxn13965	R08870
MNXR112363	rxn14043	R08871
MNXR112364	rxn13979	R08872
MNXR112368	rxn14181	R08876
MNXR112370	rxn14063	R08878
MNXR112371	rxn14148	R08880
MNXR112380	rxn14139	R08889
MNXR112403	rxn14013	R08912
MNXR112404	rxn14083	R08913
MNXR112407	rxn14153	R08916
MNXR112408	rxn14239	R08917
MNXR112409	rxn14267	R08918
MNXR112410	rxn14363	R08919
MNXR112411	rxn14282	R08920
MNXR112413	rxn14186	R08922
MNXR112414	rxn14129	R08923
MNXR112415	rxn14157	R08924
MNXR112416	rxn13988	R08925
MNXR112417	rxn14044	R08926
MNXR112427	rxn14098	R08936
MNXR112428	rxn14372	R08937
MNXR112430	rxn13860	R08939
MNXR112430	rxn14232	R08939
MNXR112431	rxn14374	R08940
MNXR112432	rxn14180	R08941
MNXR112433	rxn14238	R08942
MNXR112434	rxn14164	R08943
MNXR112435	rxn14007	R08945
MNXR112436	rxn13954	R08946
MNXR112437	rxn14357	R08947
MNXR112438	rxn14286	R08948
MNXR112439	rxn14247	R08949
MNXR112440	rxn13981	R08950
MNXR112441	rxn14264	R08951
MNXR112442	rxn14090	R08952
MNXR112444	rxn14322	R08954
MNXR112445	rxn14176	R08955
MNXR112446	rxn13801	R08956
MNXR112446	rxn13982	R08956
MNXR112447	rxn14177	R08958
MNXR112448	rxn14179	R08959
MNXR112449	rxn14375	R08960
MNXR112450	rxn14327	R08961
MNXR112451	rxn14093	R08962
MNXR112452	rxn14041	R08963
MNXR112454	rxn14143	R08965
MNXR112455	rxn14345	R08966
MNXR112457	rxn14381	R08969
MNXR112458	rxn14399	R08970
MNXR112459	rxn14081	R08972
MNXR112460	rxn14217	R08973
MNXR112461	rxn13971	R08974
MNXR112464	rxn14026	R08977
MNXR112465	rxn14214	R08978
MNXR112466	rxn14397	R08979
MNXR112467	rxn14276	R08980
MNXR112468	rxn13949	R08982
MNXR112477	rxn14146	R08991
MNXR112478	rxn14096	R08992
MNXR112479	rxn14009	R08993
MNXR112492	rxn11643	R09040
MNXR112536	rxn12217	R09093
MNXR112560	rxn04174	R09120
MNXR112682	rxn13477	R09245
MNXR112803	rxn10504	R09375
MNXR112804	rxn10505	R09376
MNXR112805	rxn10506	R09377
MNXR112808	rxn14401	R09380
MNXR112809	rxn14402	R09381
MNXR112905	rxn12206	R09483
MNXR112943	rxn09953	R09524
MNXR113275	rxn02727	R09875
MNXR113436	rxn11245	R10052
MNXR113536	rxn12193	R10170
MNXR113581	rxn11040	R10221
MNXR113634	rxn00319	R10277
MNXR113746	rxn04551	R10404
MNXR113850	rxn13771	R10517
MNXR114020	rxn05458	R10700
MNXR114260	rxn13344	R10953
MNXR114354	rxn04291	R11051
MNXR114376	rxn11132	R11074
MNXR114758	rxn13823	R11463
MNXR114870	rxn13787	R11578
MNXR94691	rxn02235	R03119
MNXR94711	rxn01579	R02203
MNXR94712	rxn01578	R02201
MNXR94722	rxn02521	R03537
MNXR94723	rxn02522	R03538
MNXR94724	rxn02762	R03929
MNXR94725	rxn03483	R05135
MNXR94731	rxn05105	R07393
MNXR94778	rxn14245	R08698
MNXR94784	rxn01277	R01739
MNXR94784	rxn14160	R01739
MNXR94789	rxn01921	R02658
MNXR94789	rxn14220	R02658
MNXR94792	rxn00905	R01216
MNXR94794	rxn01883	R02587
MNXR94796	rxn00741	R01000
MNXR94805	rxn02007	R02782
MNXR94805	rxn02007	R05659
MNXR94815	rxn05106	R07394
MNXR94815	rxn05106	R07395
MNXR94815	rxn05107	R07394
MNXR94815	rxn05107	R07395
MNXR94815	rxn11033	R07394
MNXR94815	rxn11033	R07395
MNXR94818	rxn01418	R01933
MNXR94831	rxn02364	R03300
MNXR94833	rxn03333	R04880
MNXR94835	rxn02366	R03303
MNXR94839	rxn02365	R03302
MNXR94842	rxn02392	R03336
MNXR94843	rxn01827	R02521
MNXR94844	rxn02397	R03342
MNXR94862	rxn03224	R04711
MNXR94866	rxn02134	R02978
MNXR94876	rxn05333	R04535
MNXR94877	rxn05331	R04965
MNXR94879	rxn05335	R04568
MNXR94881	rxn05332	R04544
MNXR94883	rxn07979	R07764
MNXR94886	rxn05329	R04428
MNXR94887	rxn05330	R04954
MNXR94888	rxn05334	R04537
MNXR94889	rxn01927	R02665
MNXR94893	rxn04602	R06787
MNXR94897	rxn03617	R05305
MNXR94899	rxn02363	R03299
MNXR94900	rxn02261	R03158
MNXR94901	rxn04680	R06866
MNXR94902	rxn01174	R01608
MNXR94903	rxn04601	R06786
MNXR94906	rxn02913	R04172
MNXR94907	rxn03358	R04907
MNXR94909	rxn04930	R07127
MNXR94914	rxn03649	R05347
MNXR94925	rxn02748	R03894
MNXR94931	rxn03342	R04890
MNXR94932	rxn01367	R01877
MNXR94934	rxn01704	R02370
MNXR94935	rxn01139	R01562
MNXR94936	rxn01549	R02148
MNXR94939	rxn07572	R07758
MNXR94940	rxn02143	R02990
MNXR94941	rxn05338	R04534
MNXR94942	rxn05340	R04964
MNXR94944	rxn05342	R04566
MNXR94946	rxn05336	R04543
MNXR94951	rxn05339	R04533
MNXR94952	rxn05337	R04953
MNXR94953	rxn05341	R04536
MNXR94967	rxn00598	R00829
MNXR94988	rxn01836	R02532
MNXR94989	rxn02993	R04300
MNXR94991	rxn01459	R01986
MNXR94997	rxn03055	R04418
MNXR94998	rxn01182	R01616
MNXR94999	rxn02483	R03470
MNXR95000	rxn01202	R01645
MNXR95000	rxn01202	R01647
MNXR95000	rxn01203	R01645
MNXR95000	rxn01203	R01647
MNXR95004	rxn01943	R02695
MNXR95008	rxn03642	R05337
MNXR95009	rxn00962	R01298
MNXR95010	rxn13207	R08767
MNXR95011	rxn00965	R01301
MNXR95011	rxn13208	R01301
MNXR95016	rxn01944	R02697
MNXR95019	rxn01945	R02698
MNXR95024	rxn03446	R05086
MNXR95030	rxn03594	R05282
MNXR95032	rxn03607	R05295
MNXR95044	rxn01894	R02602
MNXR95045	rxn03675	R05374
MNXR95047	rxn02788	R03966
MNXR95055	rxn11755	R08227
MNXR95064	rxn03040	R04379
MNXR95065	rxn01278	R01740
MNXR95070	rxn11754	R08226
MNXR95071	rxn11759	R08231
MNXR95082	rxn02081	R02908
MNXR95097	rxn12746	R08764
MNXR95099	rxn11765	R08237
MNXR95106	rxn11768	R08240
MNXR95107	rxn11772	R08244
MNXR95111	rxn10425	R08323
MNXR95132	rxn01117	R01530
MNXR95133	rxn01464	R01992
MNXR95134	rxn01460	R01987
MNXR95136	rxn00988	R01357
MNXR95149	rxn01833	R02529
MNXR95158	rxn02226	R03102
MNXR95159	rxn00361	R00509
MNXR95160	rxn01423	R01939
MNXR95161	rxn01757	R02433
MNXR95163	rxn00007	R00010
MNXR95163	rxn00007	R06103
MNXR95186	rxn01204	R01648
MNXR95187	rxn01391	R01903
MNXR95188	rxn03883	R05604
MNXR95191	rxn01851	R02549
MNXR95193	rxn00990	R01359
MNXR95194	rxn00178	R00238
MNXR95195	rxn00676	R00927
MNXR95196	rxn00874	R01177
MNXR95198	rxn02680	R03778
MNXR95200	rxn03243	R04742
MNXR95201	rxn06510	R03858
MNXR95203	rxn02804	R03991
MNXR95210	rxn00171	R00228
MNXR95216	rxn03537	R05222
MNXR95217	rxn00738	R00997
MNXR95219	rxn00533	R00742
MNXR95220	rxn06673	R04386
MNXR95227	rxn05092	R07364
MNXR95228	rxn05091	R07363
MNXR95241	rxn14056	R08967
MNXR95247	rxn00897	R01207
MNXR95248	rxn01483	R02058
MNXR95249	rxn00892	R01201
MNXR95256	rxn01917	R02649
MNXR95257	rxn06392	R03482
MNXR95259	rxn00192	R00259
MNXR95261	rxn00754	R01026
MNXR95268	rxn00257	R00352
MNXR95269	rxn00225	R00315
MNXR95273	rxn08044	R08555
MNXR95274	rxn08045	R04477
MNXR95295	rxn00827	R01117
MNXR95296	rxn01322	R01811
MNXR95297	rxn01316	R01804
MNXR95299	rxn02720	R03857
MNXR95300	rxn02803	R03990
MNXR95301	rxn00946	R01279
MNXR95302	rxn00872	R01175
MNXR95304	rxn02679	R03777
MNXR95305	rxn00868	R01171
MNXR95318	rxn02866	R04095
MNXR95363	rxn00170	R00227
MNXR95371	rxn02678	R03776
MNXR95373	rxn02719	R03856
MNXR95374	rxn02802	R03989
MNXR95375	rxn00945	R01278
MNXR95376	rxn05349	R01624
MNXR95377	rxn00469	R00669
MNXR95382	rxn01606	R02244
MNXR95383	rxn04016	R05763
MNXR95384	rxn00973	R01324
MNXR95386	rxn00974	R01325
MNXR95387	rxn01388	R01900
MNXR95388	rxn01637	R02283
MNXR95393	rxn00391	R00548
MNXR95394	rxn00128	R00179
MNXR95402	rxn09532	R10747
MNXR95410	rxn01103	R01515
MNXR95413	rxn00175	R00235
MNXR95414	rxn02571	R03601
MNXR95414	rxn09886	R03601
MNXR95415	rxn02246	R03132
MNXR95427	rxn00227	R00317
MNXR95432	rxn01137	R01560
MNXR95433	rxn01220	R01666
MNXR95434	rxn03086	R04467
MNXR95435	rxn00096	R00126
MNXR95436	rxn03841	R05553
MNXR95438	rxn05054	R07302
MNXR95439	rxn04384	R06529
MNXR95440	rxn01257	R01716
MNXR95442	rxn00995	R01366
MNXR95443	rxn00926	R01244
MNXR95444	rxn00065	R00089
MNXR95450	rxn00097	R00127
MNXR95455	rxn00127	R00178
MNXR95456	rxn00134	R00185
MNXR95459	rxn00927	R01245
MNXR95464	rxn03541	R05226
MNXR95465	rxn03536	R05221
MNXR95469	rxn03538	R05223
MNXR95478	rxn00697	R00951
MNXR95482	rxn00139	R00190
MNXR95483	rxn03039	R04378
MNXR95483	rxn12778	R04378
MNXR95492	rxn00141	R00192
MNXR95493	rxn00800	R01083
MNXR95495	rxn00838	R01135
MNXR95497	rxn02900	R04152
MNXR95501	rxn00122	R00161
MNXR95504	rxn11756	R08228
MNXR95528	rxn01484	R02059
MNXR95529	rxn01029	R01416
MNXR95530	rxn02465	R03443
MNXR95531	rxn07266	R07389
MNXR95551	rxn03511	R05176
MNXR95552	rxn01738	R02411
MNXR95552	rxn01738	R06071
MNXR95554	rxn00858	R01157
MNXR95613	rxn01354	R01858
MNXR95618	rxn00272	R00369
MNXR95622	rxn06078	R02026
MNXR95625	rxn00143	R00194
MNXR95628	rxn00016	R00022
MNXR95628	rxn00016	R06141
MNXR95631	rxn00952	R01287
MNXR95634	rxn00453	R00651
MNXR95636	rxn05733	R04859
MNXR95638	rxn00044	R00059
MNXR95639	rxn03137	R04560
MNXR95640	rxn04784	R06975
MNXR95645	rxn05115	R07405
MNXR95653	rxn10434	R08213
MNXR95655	rxn08094	R08549
MNXR95665	rxn03167	R04620
MNXR95675	rxn07466	R07651
MNXR95678	rxn00851	R01150
MNXR95678	rxn13802	R01150
MNXR95687	rxn00278	R00396
MNXR95690	rxn08100	R10938
MNXR95693	rxn00283	R00401
MNXR95695	rxn00599	R00830
MNXR95696	rxn00849	R01148
MNXR95697	rxn00848	R01147
MNXR95698	rxn00191	R00258
MNXR95708	rxn00430	R00605
MNXR95709	rxn00763	R01036
MNXR95710	rxn09954	R10563
MNXR95711	rxn00765	R01041
MNXR95712	rxn01130	R01550
MNXR95713	rxn02209	R03080
MNXR95715	rxn01835	R02531
MNXR95715	rxn01835	R10715
MNXR95720	rxn03955	R05685
MNXR95721	rxn03956	R05686
MNXR95722	rxn01902	R02611
MNXR95724	rxn01938	R02679
MNXR95725	rxn00543	R00754
MNXR95726	rxn00536	R00746
MNXR95727	rxn01710	R02377
MNXR95728	rxn02527	R03544
MNXR95729	rxn02528	R03545
MNXR95732	rxn00429	R00604
MNXR95739	rxn01247	R01704
MNXR95742	rxn01841	R02537
MNXR95743	rxn01840	R02536
MNXR95744	rxn01937	R02678
MNXR95745	rxn02853	R04065
MNXR95748	rxn00653	R00904
MNXR95749	rxn00506	R00710
MNXR95750	rxn00507	R00711
MNXR95753	rxn02122	R02957
MNXR95764	rxn00743	R01010
MNXR95765	rxn02552	R03576
MNXR95766	rxn08113	R09030
MNXR95767	rxn01746	R02422
MNXR95786	rxn00002	R00005
MNXR95787	rxn00150	R00205
MNXR95788	rxn01832	R02528
MNXR95791	rxn01122	R01540
MNXR95795	rxn00975	R01326
MNXR95804	rxn01506	R02087
MNXR95805	rxn01951	R02705
MNXR95806	rxn02312	R03231
MNXR95812	rxn02275	R03180
MNXR95813	rxn01843	R02540
MNXR95814	rxn02222	R03096
MNXR95815	rxn00231	R00321
MNXR95816	rxn03839	R05551
MNXR95824	rxn00130	R00181
MNXR95828	rxn00650	R00899
MNXR95841	rxn00105	R00137
MNXR95842	rxn00791	R01073
MNXR95843	rxn00727	R00986
MNXR95844	rxn00726	R00985
MNXR95844	rxn11283	R00985
MNXR95848	rxn04963	R07179
MNXR95850	rxn01550	R02150
MNXR95851	rxn02666	R03758
MNXR95852	rxn02320	R03243
MNXR95853	rxn02916	R04175
MNXR95854	rxn02297	R03210
MNXR95856	rxn00095	R00125
MNXR95857	rxn00133	R00184
MNXR95859	rxn08137	R09880
MNXR95860	rxn01406	R01920
MNXR95862	rxn00657	R00908
MNXR95863	rxn01184	R01618
MNXR95864	rxn03030	R04364
MNXR95865	rxn00656	R00907
MNXR95866	rxn03047	R04391
MNXR95867	rxn12049	R08359
MNXR95868	rxn01630	R02273
MNXR95885	rxn02128	R02971
MNXR95886	rxn00140	R00191
MNXR95892	rxn02175	R03035
MNXR95894	rxn02667	R03759
MNXR95898	rxn02474	R03458
MNXR95900	rxn02826	R04025
MNXR95901	rxn05256	R07176
MNXR95901	rxn11051	R07176
MNXR95904	rxn01631	R02274
MNXR95907	rxn01149	R01574
MNXR95908	rxn01150	R01575
MNXR95909	rxn01152	R01577
MNXR95923	rxn05108	R07396
MNXR95940	rxn00405	R00566
MNXR95941	rxn00395	R00552
MNXR95942	rxn00194	R00261
MNXR95943	rxn00396	R00554
MNXR95945	rxn00394	R00551
MNXR95948	rxn00802	R01086
MNXR95949	rxn01434	R01954
MNXR95950	rxn06432	R03646
MNXR95957	rxn00860	R01159
MNXR95958	rxn00490	R00691
MNXR96038	rxn11731	R08197
MNXR96038	rxn12670	R08197
MNXR96039	rxn01643	R02291
MNXR96042	rxn02061	R02869
MNXR96043	rxn00028	R00068
MNXR96045	rxn07492	R07677
MNXR96056	rxn00342	R00485
MNXR96059	rxn00416	R00578
MNXR96059	rxn11214	R00578
MNXR96060	rxn00340	R00483
MNXR96063	rxn06619	R04212
MNXR96063	rxn11595	R04212
MNXR96064	rxn06434	R03648
MNXR96064	rxn11114	R03648
MNXR96077	rxn00346	R00489
MNXR96078	rxn00279	R00397
MNXR96079	rxn00260	R00355
MNXR96080	rxn01018	R01397
MNXR96085	rxn00337	R00480
MNXR96088	rxn00262	R00357
MNXR96089	rxn05119	R07410
MNXR96090	rxn05117	R07407
MNXR96094	rxn00338	R00481
MNXR96097	rxn00348	R00491
MNXR96099	rxn00347	R00490
MNXR96100	rxn00282	R00400
MNXR96101	rxn06936	R05577
MNXR96102	rxn06433	R03647
MNXR96115	rxn00601	R00832
MNXR96117	rxn01127	R01547
MNXR96118	rxn01353	R01857
MNXR96119	rxn00237	R00330
MNXR96121	rxn08172	R10851
MNXR96128	rxn00061	R00085
MNXR96129	rxn00092	R00122
MNXR96130	rxn00064	R00088
MNXR96131	rxn00062	R00086
MNXR96131	rxn09694	R00086
MNXR96131	rxn11300	R00086
MNXR96132	rxn00789	R01071
MNXR96141	rxn06933	R05558
MNXR96145	rxn05039	R07280
MNXR96156	rxn03905	R05631
MNXR96156	rxn03905	R05962
