MNX_ID	Balance	EC	Source	kegg
MNXR101627	true		rxn08938	
MNXR101628	true		rxn08939	
MNXR101629	ambiguous		rxn08940	
MNXR101630	true		rxn09737	
MNXR101634	true	2.4.1.1	rxn08943	
MNXR101658	true		rxn08944	
MNXR101659	true		rxn08945	
MNXR101662	true	1.2.1.27	rxn00671	R00922
MNXR101668	true	1.2.1.18	rxn02424	R03381
MNXR101673	true		rxn10848	
MNXR101674	true		rxn10844	
MNXR101677	true		rxn05617	
MNXR101678	true		rxn08950	
MNXR101686	true		rxn08954	
MNXR101890	true		rxn10995	
MNXR101896	true		rxn13360	
MNXR101900	true		rxn13361	
MNXR101907	true		rxn10820	
MNXR101913	NA	1.7.7.2	rxn05894	R00791
MNXR101918	true		rxn10867	
MNXR101927	true		rxn10910	
MNXR101929	true	3.6.1.6	rxn09517	
MNXR101930	true	3.6.1.12;3.6.1.6	rxn01221	R01667
MNXR101931	true	3.6.1.5;3.6.1.6	rxn00116	R00155
MNXR101933	true	3.6.1.15;3.6.1.39;3.6.1.5	rxn00120	R00159
MNXR101949	true		rxn10772	
MNXR101952	true		rxn10868	
MNXR101953	true		rxn11158	
MNXR101966	true		rxn10580	
MNXR101973	true		rxn09670	
MNXR101975	true	1.4.3.21;1.4.3.6	rxn02828	R04027
MNXR101976	ambiguous		rxn10582	
MNXR102061	true		rxn10966	
MNXR102068	true		rxn13808	R00787
MNXR102069	true	1.7.1.4	rxn14395	R00789
MNXR102071	true	3.5.5.1	rxn02525	R03542
MNXR102072	true	3.5.5.1	rxn01377	R01887
MNXR102076	true		rxn09020	
MNXR102081	true		rxn09025	
MNXR102082	true		rxn09026	
MNXR102085	true		rxn09027	
MNXR102086	true		rxn09028	
MNXR102087	true		rxn09029	
MNXR102088	true		rxn10707	
MNXR102090	true		rxn05468	
MNXR102100	true	5.3.2.2	rxn13365	
MNXR102102	true		rxn09733	
MNXR102136	ambiguous	4.1.3.17	rxn12707	
MNXR102141	true	6.2.1.3	rxn08454	
MNXR102142	true		rxn10161	
MNXR102146	true		rxn14318	R00744
MNXR102152	true		rxn10869	
MNXR102157	true	2.3.1;2.3.1.16	rxn03866	R05586
MNXR102163	ambiguous		rxn13367	
MNXR102164	true	2.3.1.84	rxn13368	
MNXR102165	true		rxn13369	
MNXR102166	true		rxn13370	
MNXR102167	true	2.3.1.224	rxn13371	
MNXR102168	true	4.2.1.-	rxn02882	R04131
MNXR102171	ambiguous		rxn09573	
MNXR102176	ambiguous	4.2.1.80	rxn12708	
MNXR102177	true	5.3.3.10	rxn12709	
MNXR102178	true		rxn09039	
MNXR102179	ambiguous		rxn09572	
MNXR102187	true		rxn09040	
MNXR102188	true		rxn09041	
MNXR102189	true		rxn09571	
MNXR102234	true	1.1.1.286;1.1.1.87	rxn01420	R01936
MNXR102244	ambiguous	4.1.1.71	rxn00442	
MNXR102245	true		rxn09730	
MNXR102246	true	1.2.4.2	rxn01424	
MNXR102304	true		rxn09053	
MNXR102305	true		rxn09054	
MNXR102306	true		rxn09055	
MNXR102307	true		rxn09056	
MNXR102308	true		rxn09057	
MNXR102309	true		rxn09058	
MNXR102310	true		rxn09059	
MNXR102311	true		rxn03840	R05552
MNXR102312	true		rxn09061	
MNXR102313	true		rxn09060	
MNXR102316	true	6.2.1.-;6.2.1.30	rxn01946	R02699
MNXR102317	true		rxn10586	
MNXR102320	true		rxn11336	
MNXR102321	true		rxn10587	
MNXR102322	true		rxn12775	
MNXR102339	true		rxn05629	
MNXR102341	true	6.2.1.3	rxn08452	
MNXR102376	true	1.8.4.8	rxn09069	
MNXR102382	true		rxn09665	
MNXR102386	ambiguous		rxn10736	
MNXR102395	true		rxn13395	
MNXR102397	true	2.1.1.132	rxn03491	R05149
MNXR102398	true	5.4.1.2;5.4.99.61	rxn03512	R05177
MNXR102421	true	4.1.1.1	rxn00544	R00755
MNXR102427	true	1.2.4.1	rxn01242	R01699
MNXR102428	true	1.2.4.1;2.2.1.6;4.1.1.1	rxn00011	R00014
MNXR102429	true	1.2.4.1	rxn02342	R03270
MNXR102430	true	2.3.1.12;2.3.1.168	rxn01871	R02569
MNXR102431	ambiguous		rxn10756	
MNXR102432	true		rxn10837	
MNXR102433	true		rxn09072	
MNXR102440	true	3.1.3.27	rxn09104	
MNXR102564	ambiguous		rxn10676	
MNXR102565	true	3.1.3.27	rxn09105	
MNXR102566	true	3.1.3.27	rxn09106	
MNXR102575	ambiguous		rxn10714	
MNXR102579	ambiguous		rxn10778	
MNXR102582	NA	3.1.3.27	rxn10989	
MNXR102583	NA		rxn10874	
MNXR102592	ambiguous	2.7.8.5	rxn09111	
MNXR102593	ambiguous		rxn10694	
MNXR102594	true	2.7.8.5	rxn09113	
MNXR102992	ambiguous	3.1.1.4	rxn09147	
MNXR102994	true	3.1.1.4	rxn09149	
MNXR103044	true	3.6.1.52	rxn04030	R05779
MNXR103048	true	2.4.2;2.4.2.1	rxn01646	R02294
MNXR103105	ambiguous		rxn10716	
MNXR103106	true		rxn10825	
MNXR103111	true		rxn05635	
MNXR103190	true		rxn09189	
MNXR103191	true		rxn09190	
MNXR103193	true	3.6.3.32	rxn10073	
MNXR103208	true	6.1.1.15	rxn06445	R03661
MNXR103213	true		rxn09193	
MNXR103214	true		rxn10591	
MNXR103216	true		rxn09719	
MNXR103227	true		rxn09195	
MNXR103232	true	4.1.1.65	rxn09200	
MNXR103234	true	4.1.1.65	rxn09202	
MNXR103238	NA	4.1.1.65	rxn10907	
MNXR103239	NA		rxn10879	
MNXR103244	true		rxn05639	
MNXR103245	true		rxn05640	
MNXR103246	true		rxn09204	
MNXR103258	ambiguous		rxn10592	
MNXR103259	ambiguous		rxn10593	
MNXR103261	true		rxn13390	
MNXR103269	ambiguous	2.7.8.8	rxn09208	
MNXR103270	true	2.7.8.8	rxn09210	
MNXR103333	true	1.14.12.-;1.14.12.10	rxn03602	R05290
MNXR103339	true		rxn09216	
MNXR103341	true		rxn13392	
MNXR103365	true	1.4.3.5	rxn09566	
MNXR103368	true	4.3.3.6	rxn05144	
MNXR103372	true	2.7.1.40	rxn00460	R00659
MNXR103373	true	2.7.1.40	rxn00411	R00572
MNXR103374	true	2.7.1.40	rxn00517	R00724
MNXR103376	true	2.4.2.2	rxn01648	R02296
MNXR103378	true	1.5.1.12	rxn09487	
MNXR103523	true	1.14.14.1	rxn01695	R02355
MNXR103527	true	2.1.1.6	rxn03258	R04762
MNXR103767	true	1.14.14.1	rxn02216	R03090
MNXR103938	NA	2.1.1.16;2.1.1.71	rxn05970	R01320
MNXR104013	NA		rxn10972	
MNXR104016	NA		rxn10909	
MNXR104018	true	4.2.1.114	rxn10595	
MNXR104019	true	4.2.1.114	rxn10596	
MNXR104020	redox	1.1.1.36	rxn12767	
MNXR104022	true	1.1.1.36	rxn12769	
MNXR104023	redox	1.1.1.36	rxn12770	
MNXR104024	redox	1.1.1.36	rxn12771	
MNXR104027	true	4.4.1.21	rxn00955	
MNXR104029	ambiguous		rxn06275	R02904
MNXR104030	true		rxn05645	
MNXR104036	true		rxn09228	
MNXR104037	true		rxn09663	
MNXR104058	NA	1.18.1.1;1.18.1.4	rxn06071	R02000
MNXR104060	true	1.17.4.1	rxn05231	R02017
MNXR104061	true		rxn09231	
MNXR104062	true	1.17.4.1	rxn05233	R02019
MNXR104063	true		rxn09232	
MNXR104064	true	1.17.4.1	rxn06076	R02024
MNXR104065	true		rxn09233	
MNXR104066	true	1.17.4.1	rxn06075	R02018
MNXR104067	true		rxn09234	
MNXR104070	true	1.17.4.2	rxn05232	R02014
MNXR104073	true	1.17.4.2	rxn05234	R02020
MNXR104076	true	1.17.4.2	rxn05235	R02022
MNXR104079	true	1.17.4.2	rxn05236	R02023
MNXR104085	ambiguous		rxn10721	
MNXR104086	ambiguous		rxn10760	
MNXR104394	true		rxn09257	
MNXR104443	true	1.1.1.272	rxn03964	R05694
MNXR104764	true		rxn09292	
MNXR104765	true		rxn09293	
MNXR104766	true	1.6.4.5;1.8.1.9	rxn05289	R02016
MNXR104773	ambiguous		rxn05263	
MNXR104797	NA	1.16.1.2	rxn06598	R04123
MNXR104799	true	2.4.2.8	rxn11773	R08245
MNXR104801	true		rxn10608	
MNXR104805	true	1.6.1.1	rxn09295	
MNXR104809	true	1.5.1.3	rxn14120	R00937
MNXR104810	true	1.5.1.3	rxn12649	R00940
MNXR104812	true		rxn09711	
MNXR104814	true		rxn05657	
MNXR104815	true	1.11.1.16	rxn09296	
MNXR104817	true	3.1.3.2	rxn09632	
MNXR104819	true		rxn10892	
MNXR104821	true		rxn09299	
MNXR104824	true		rxn13096	
MNXR104828	true		rxn09657	
MNXR104830	true		rxn05659	
MNXR104842	true		rxn09306	
MNXR104845	true		rxn09303	
MNXR104848	NA	6.1.1.3	rxn06447	R03663
MNXR104849	true		rxn05169	
MNXR104853	true		rxn09309	
MNXR104854	true		rxn09308	
MNXR104858	true		rxn09310	
MNXR104859	ambiguous		rxn09631	
MNXR104862	ambiguous		rxn10816	
MNXR104865	ambiguous		rxn10610	
MNXR104866	ambiguous		rxn10611	
MNXR104867	ambiguous		rxn10612	
MNXR104877	true	2.1.1.247;2.1.1.250	rxn10613	
MNXR104879	true		rxn09314	
MNXR104882	true		rxn09317	
MNXR104883	true		rxn10614	
MNXR104884	true		rxn09318	
MNXR104891	true	2.1.1.45	rxn11007	
MNXR104897	ambiguous		rxn10673	
MNXR104917	true		rxn12814	
MNXR104930	true		rxn10839	
MNXR104931	true	2.7.1.69	rxn02005	
MNXR104932	true		rxn09655	
MNXR104934	ambiguous		rxn10680	
MNXR104965	ambiguous		rxn00625	R00864
MNXR104994	true		rxn13410	
MNXR104995	true	1.4.3.2	rxn00522	R00729
MNXR104999	true		rxn09337	
MNXR105001	NA	6.1.1.1	rxn06280	R02918
MNXR105002	true		rxn09339	
MNXR105005	true		rxn13411	
MNXR105007	ambiguous	2.3.1.191	rxn06723	R04550
MNXR105009	NA		rxn11012	
MNXR105010	NA		rxn10913	
MNXR105012	true	5.1.3.5	rxn01075	R01473
MNXR105014	true	6.3.2.7	rxn02009	R02786
MNXR105017	true	3.6.1.45	rxn09340	
MNXR105020	true	3.6.1.45	rxn09341	
MNXR105021	true		rxn09342	
MNXR105027	true	5.1.3.2;5.1.3.7	rxn00295	R00418
MNXR105028	ambiguous	2.3.1.129	rxn06729	R04567
MNXR105033	true	2.7.7.23	rxn00293	R00416
MNXR105034	true		rxn10996	
MNXR105035	NA	2.4.1.227	rxn03405	
MNXR105037	true	2.4.1.227	rxn03408	R05032
MNXR105040	ambiguous		rxn10761	
MNXR105045	true		rxn09346	
MNXR105046	true		rxn09347	
MNXR105047	true	2.7.7.23	rxn09486	
MNXR105054	NA		rxn10893	
MNXR105056	NA		rxn10894	
MNXR105059	true	1.1.1.-	rxn00354	R00501
MNXR105060	true	3.6.1.45	rxn09348	
MNXR105061	true		rxn09349	
MNXR105066	true		rxn09352	
MNXR105071	true		rxn09353	
MNXR105078	ambiguous		rxn10774	
MNXR105083	ambiguous	2.4.1.80	rxn01088	R01497
MNXR105085	ambiguous		rxn10776	
MNXR105087	true	6.3.2.10;6.3.2.4	rxn03140	R04573
MNXR105092	ambiguous		rxn10773	
MNXR105093	ambiguous		rxn10780	
MNXR105095	ambiguous		rxn10775	
MNXR105109	true		rxn12549	
MNXR105114	true		rxn09357	
MNXR105117	ambiguous		rxn09360	
MNXR105125	true	2.7.7.37	rxn11974	
MNXR105126	true		rxn05665	
MNXR105128	ambiguous		rxn10944	
MNXR105129	true		rxn09950	
MNXR105130	true		rxn10616	
MNXR105131	true		rxn10617	
MNXR105132	ambiguous		rxn09363	
MNXR105136	true		rxn02265	R03166
MNXR105146	true		rxn05636	
MNXR105154	true		rxn09653	
MNXR105164	true	2.7.1.48	rxn00715	R00970
MNXR105165	true		rxn09372	
MNXR105167	true		rxn10895	
MNXR105172	NA		rxn10957	
MNXR105173	true	2.7.1.48	rxn00368	R00516
MNXR105174	true	3.6.1.5	rxn13414	
MNXR105175	true		rxn13415	
MNXR105177	true	2.7.1.48	rxn00712	R00967
MNXR105186	NA	6.1.1.9	rxn06449	R03665
MNXR105188	true		rxn05669	
MNXR105192	true		rxn12816	
MNXR105193	true		rxn12817	
MNXR105194	true		rxn12818	
MNXR105211	true		rxn12819	
MNXR105213	true		rxn10618	
MNXR105223	true		rxn10008	
MNXR105226	true		rxn09378	
MNXR105229	true	1.17.3.2	rxn01298	R01769
MNXR105230	true	1.14.13;1.14.13.dw	rxn01852	
MNXR105231	true		rxn09380	
MNXR105247	true		rxn09382	
MNXR105260	true		rxn11293	
MNXR105264	true		rxn09651	
MNXR105266	true		rxn09386	
MNXR105267	true		rxn09387	
MNXR105270	true		rxn09385	
MNXR105273	true	1.14.13.90	rxn04978	R07199
MNXR105279	true		rxn05315	
MNXR105285	true		rxn09649	
MNXR105297	true		rxn12820	
MNXR105303	true	1.8.1.10	rxn00087	
MNXR105304	true	6.2.1.1	rxn00226	R00316
MNXR105308	true	3.5.4.16	rxn00302	R00428
MNXR105310	true	1.2.4.2	rxn00441	R00621
MNXR105324	true	2.7.1.1	rxn00518	R00725
MNXR105325	true	2.7.1.1;2.7.1.2	rxn00841	R01139
MNXR105328	true	2.7.1.1	rxn00976	R01327
MNXR105329	true	2.7.1.1	rxn00978	R01330
MNXR105330	true	2.7.1.1	rxn01442	R01964
MNXR105331	true	2.7.1.1	rxn01443	R01965
MNXR105344	true	6.3.2.11	rxn01463	R01991
MNXR105348	true	1.2.1.29;1.2.3.1	rxn01918	R02655
MNXR105349	true	1.2.1.29;1.2.3.1	rxn01920	R02657
MNXR105350	true	2.3.2.4	rxn01981	R02743
MNXR105357	true	1.2.4.2	rxn02376	R03316
MNXR105358	true	1.2.1.3	rxn02729	R03869
MNXR105359	true	1.2.3.1	rxn11475	R03871
MNXR105361	true	2.3.2.2	rxn02791	R03970
MNXR105362	true	2.3.2.2	rxn02792	R03971
MNXR105382	NA	3.5.4.16	rxn03421	R05048
MNXR105406	true		rxn13122	
MNXR106347	true	1.1.3.23	rxn00026	R00033
MNXR106348	NA	4.1.99.3	rxn00027	R00034
MNXR106351	redox	1.1.3.20	rxn05761	R00041
MNXR106359	redox	1.11.1.10	rxn13963	R00052
MNXR106368	true	2.4.1.95	rxn00045	R00062
MNXR106370	true	1.18.6.1	rxn05767	R00067
MNXR106371	true	1.14.13.-;1.17.3;1.17.3.2	rxn14394	R00069
MNXR106372	true		rxn00051	R00070
MNXR106373	true	1.1.3.23	rxn00052	R00072
MNXR106405	true	2.7.4.6	rxn00107	R00139
MNXR106424	true	3.6.1.20	rxn00232	R00322
MNXR106477	NA	2.7.4.4	rxn05814	R00334
MNXR106481	true	3.2.1.42	rxn00243	R00337
MNXR106485	true	3.5.1;3.5.1.3	rxn00254	R00348
MNXR106487	true	2.1.3.1	rxn00258	R00353
MNXR106490	true	5.3.2.2	rxn00266	R00363
MNXR106504	redox	1.3.1.44	rxn05825	R00384
MNXR106505	redox	1.3.1.8	rxn05826	R00385
MNXR106506	redox	1.3.1.37	rxn05827	R00387
MNXR106507	redox	1.3.3.6	rxn05828	R00388
MNXR106509	NA	6.2.1.3	rxn05830	R00390
MNXR106539	true	2.3.1;2.3.1.-	rxn00316	R00454
MNXR106541	true	3.5.1.17	rxn00318	R00458
MNXR106542	ambiguous		rxn05850	R00459
MNXR106555	true	3.5.1.15	rxn00345	R00488
MNXR106556	true	2.6.1.-	rxn14151	R00493
MNXR106568	true	2.8.2.15	rxn00387	R00537
MNXR106625	true	1.1.3.8	rxn00449	R00647
MNXR106630	NA	3.4.13.12	rxn05885	R00657
MNXR106635	true	2.6.1.13;2.6.1.68	rxn00468	R00668
MNXR106644	true	1.4.1.20	rxn00487	R00688
MNXR106646	true	2.6.1.57;2.6.1.58	rxn00491	R00692
MNXR106648	true	2.6.1.57;2.6.1.70	rxn00494	R00695
MNXR106726	true	3.1.3.-	rxn00632	R00872
MNXR106729	true	2.7.1.1	rxn00635	R00876
MNXR106738	true	1.8.1.10;1.8.1.9	rxn05910	R00900
MNXR106740	true	5.1.1.10	rxn00652	R00903
MNXR106744	true	3.4.13.4	rxn00660	R00911
MNXR106747	ambiguous	2.8.3.-	rxn14349	R00914
MNXR106748	ambiguous		rxn00664	R00915
MNXR106749	ambiguous		rxn00665	R00916
MNXR106750	true		rxn14106	R00917
MNXR106754	true	6.2.1.1;6.2.1.17	rxn00675	R00926
MNXR106763	true	2.7.7.13;2.7.7.34	rxn00700	R00954
MNXR106765	true	2.7.1.41	rxn00013	
MNXR106798	true		rxn05923	R01032
MNXR106806	true	6.3.4.7	rxn00774	R01053
MNXR106818	true	5.3.1.20;5.3.1.5	rxn00798	R01081
MNXR106824	true	1.1.1.120;1.1.1.48	rxn00813	R01097
MNXR106831	NA	1.14.18.2	rxn05930	R01115
MNXR106832	NA		rxn05931	R01119
MNXR106833	NA		rxn05932	R01120
MNXR106834	NA	2.5.1.75;2.5.1.8	rxn14073	R01122
MNXR106836	true	2.7.1.1	rxn00842	R01140
MNXR106849	true	3.4.13.18;3.4.13.20;3.4.13.3	rxn00865	R01166
MNXR106859	NA	1.2.7.11;1.2.7.3	rxn14048	R01197
MNXR106860	NA	1.2.7;1.2.7.1;1.2.7.2	rxn14178	R01199
MNXR106865	true	2.4.1.90	rxn00896	R01205
MNXR106870	NA	1.5.7.1	rxn14396	R01217
MNXR106876	NA	3.2.1.147	rxn05945	R01237
MNXR106879	true	2.4.1.35	rxn00923	R01240
MNXR106914	true		rxn00970	R01308
MNXR106915	NA	3.1.1;3.1.1.5	rxn05962	R01309
MNXR106916	NA	3.1.4.4	rxn05963	R01310
MNXR106917	NA	3.1.4.3	rxn05964	R01312
MNXR106918	NA	3.1.1.4	rxn05965	R01313
MNXR106919	NA	3.1.1.32	rxn05966	R01314
MNXR106920	NA	3.1.1.4	rxn13951	R01317
MNXR106921	NA	2.3.1.23	rxn05968	R01318
MNXR106922	NA	2.3.1.62	rxn05969	R01319
MNXR106923	NA	2.7.8.2	rxn05971	R01321
MNXR106926	true	3.1.4.49	rxn11553	R01328
MNXR106929	true	3.7.1.-	rxn05974	R01335
MNXR106933	true		rxn05977	R01339
MNXR106938	true	2.6.1.21;2.6.1.41	rxn05982	R01344
MNXR106943	ambiguous	3.1.1.34	rxn05987	R01350
MNXR106947	true	6.2.1.1;6.2.1.17	rxn00986	R01354
MNXR106952	true	4.2.1.27	rxn00996	R01367
MNXR106955	true	1.1.1.222;1.1.1.237	rxn00997	R01370
MNXR106956	true	1.1.1.222;1.1.1.237	rxn00998	R01371
MNXR106958	true	2.6.1.15;2.6.1.64	rxn01001	R01375
MNXR106959	true	2.6.1.28	rxn01002	R01376
MNXR106960	true	5.3.2.1;5.3.2.6	rxn01004	R01378
MNXR106962	true	2.4.1.17	rxn14014	R01383
MNXR106963	true	4.1.1	rxn01009	R01386
MNXR106965	true		rxn01012	R01390
MNXR106970	NA	1.3.1.9	rxn05994	R01403
MNXR106971	NA	1.3.1.10;1.3.1.104;1.3.1.39	rxn05995	R01404
MNXR106975	ambiguous	4.1.2.10;4.1.2.11;4.1.2.47	rxn05998	R01409
MNXR106976	true		rxn01024	R01410
MNXR106983	true	3.6.1.7	rxn01034	R01421
MNXR106984	NA	3.6.1.19;3.6.1.9	rxn06015	R01532
MNXR107046	NA		rxn06016	R01537
MNXR107057	true	2.7.1.118	rxn01144	R01568
MNXR107059	NA	3.1.3.31	rxn06018	R01572
MNXR107061	true	4.1.2.23	rxn01151	R01576
MNXR107062	true		rxn06019	R01578
MNXR107066	true	2.6.1.21	rxn01156	R01582
MNXR107072	NA	1.5.8.1	rxn06020	R01588
MNXR107081	true	2.7.1.1;2.7.1.2	rxn01169	R01600
MNXR107120	true	2.1.4.1	rxn14301	R01686
MNXR107121	true	2.3.2.2	rxn06025	R01687
MNXR107124	true	2.8.2.3	rxn01357	R01861
MNXR107226	ambiguous		rxn01400	R01913
MNXR107233	NA	3.1.1.28	rxn06062	R01924
MNXR107245	true	2.3.1;2.3.1.133;2.3.1.99	rxn01429	R01945
MNXR107247	NA	2.3.1.96	rxn01432	R01952
MNXR107250	true	1.1.3.-	rxn01440	R01962
MNXR107255	true	2.1.1.47	rxn01449	R01973
MNXR107259	true	1.1.1.203	rxn01456	R01981
MNXR107261	true		rxn01458	R01984
MNXR107262	true	2.1.4.1	rxn01461	R01989
MNXR107264	NA	2.4.1.-;2.4.1.58;2.4.1.73	rxn06065	R01994
MNXR107265	NA	2.4.1.73	rxn06066	R01995
MNXR107266	NA	2.4.1;2.4.1.56	rxn06067	R01996
MNXR107267	NA	2.4.1.44	rxn06068	R01997
MNXR107268	NA	1.1.1.192	rxn06069	R01998
MNXR107269	NA	2.3.1.75	rxn06070	R01999
MNXR107278	true	4.2.3.-	rxn14337	R02011
MNXR107283	NA	1.2.1.48	rxn06082	R02039
MNXR107284	NA	3.5.1.55	rxn06083	R02040
MNXR107285	NA	3.5.1.60	rxn06084	R02041
MNXR107286	NA	3.1.1.50	rxn06085	R02042
MNXR107288	true	3.1.4.4	rxn06086	R02051
MNXR107289	true	3.1.4.3	rxn06087	R02052
MNXR107290	true	3.1.1.4	rxn06088	R02053
MNXR107291	true	3.1.1.32	rxn06089	R02054
MNXR107292	true	4.1.1.65	rxn06090	R02055
MNXR107293	true	2.1.1.17	rxn06091	R02056
MNXR107307	true	4.2.1.18	rxn01504	R02085
MNXR107313	NA	2.4.1.173	rxn01525	R02113
MNXR107314	NA	2.3.1.43	rxn06098	R02114
MNXR107315	NA	3.1.1.13	rxn06099	R02115
MNXR107316	NA		rxn01526	R02116
MNXR107338	true	1.14.11.23	rxn01559	R02160
MNXR107344	true	2.4.1.36	rxn01561	R02168
MNXR107356	NA	2.4.1.41	rxn06116	R02183
MNXR107366	true	1.2.1.44	rxn01570	R02193
MNXR107371	true	1.5.99.3	rxn01581	R02205
MNXR107382	true	1.1.1.145;5.3.3.1	rxn01586	R02216
MNXR107385	true	1.2.1.44	rxn01589	R02220
MNXR107386	true	6.2.1;6.2.1.12	rxn01590	R02221
MNXR107405	true	3.1.3.33	rxn06143	R02249
